datekey,settle,volume,openinterest,ticker
2017-02-09,55.25,0.0,0.0,CLK2020
2017-02-10,55.49,0.0,0.0,CLK2020
2017-02-13,54.89,0.0,0.0,CLK2020
2017-02-14,54.8,0.0,0.0,CLK2020
2017-02-15,54.33,0.0,0.0,CLK2020
2017-02-16,54.09,0.0,0.0,CLK2020
2017-02-17,53.95,0.0,0.0,CLK2020
2017-02-21,53.34,0.0,0.0,CLK2020
2017-02-22,52.91,0.0,0.0,CLK2020
2017-02-23,53.37,0.0,0.0,CLK2020
2017-02-24,53.12,0.0,0.0,CLK2020
2017-02-27,53.52,0.0,0.0,CLK2020
2017-02-28,54.09,0.0,0.0,CLK2020
2017-03-01,53.92,0.0,0.0,CLK2020
2017-03-02,53.56,0.0,0.0,CLK2020
2017-03-03,53.88,0.0,0.0,CLK2020
2017-03-06,53.98,0.0,0.0,CLK2020
2017-03-07,53.85,0.0,0.0,CLK2020
2017-03-08,51.97,0.0,0.0,CLK2020
2017-03-09,51.24,0.0,0.0,CLK2020
2017-03-10,50.42,0.0,0.0,CLK2020
2017-03-13,50.63,0.0,0.0,CLK2020
2017-03-14,50.3,0.0,0.0,CLK2020
2017-03-15,50.42,0.0,0.0,CLK2020
2017-03-16,50.18,0.0,0.0,CLK2020
2017-03-17,50.12,0.0,0.0,CLK2020
2017-03-20,50.01,0.0,0.0,CLK2020
2017-03-21,49.99,0.0,0.0,CLK2020
2017-03-22,50.16,0.0,0.0,CLK2020
2017-03-23,49.89,0.0,0.0,CLK2020
2017-03-24,50.09,0.0,0.0,CLK2020
2017-03-27,50.28,0.0,0.0,CLK2020
2017-03-28,50.13,0.0,0.0,CLK2020
2017-03-29,50.39,0.0,0.0,CLK2020
2017-03-30,51.01,0.0,0.0,CLK2020
2017-03-31,51.34,0.0,0.0,CLK2020
2017-04-03,51.67,0.0,0.0,CLK2020
2017-04-04,52.08,0.0,0.0,CLK2020
2017-04-05,52.05,0.0,0.0,CLK2020
2017-04-06,52.33,0.0,0.0,CLK2020
2017-04-07,52.61,0.0,0.0,CLK2020
2017-04-10,53.29,0.0,0.0,CLK2020
2017-04-11,53.62,0.0,0.0,CLK2020
2017-04-12,53.84,0.0,0.0,CLK2020
2017-04-13,53.83,0.0,0.0,CLK2020
2017-04-17,53.59,0.0,0.0,CLK2020
2017-04-18,53.34,0.0,0.0,CLK2020
2017-04-19,52.0,0.0,0.0,CLK2020
2017-04-20,51.84,0.0,0.0,CLK2020
2017-04-21,51.58,0.0,0.0,CLK2020
2017-04-24,51.13,0.0,0.0,CLK2020
2017-04-25,51.01,0.0,0.0,CLK2020
2017-04-26,50.97,0.0,0.0,CLK2020
2017-04-27,50.27,0.0,0.0,CLK2020
2017-04-28,50.42,5.0,0.0,CLK2020
2017-05-01,50.09,0.0,5.0,CLK2020
2017-05-02,49.19,0.0,5.0,CLK2020
2017-05-03,49.47,0.0,5.0,CLK2020
2017-05-04,48.28,7.0,5.0,CLK2020
2017-05-05,49.46,0.0,12.0,CLK2020
2017-05-08,49.72,0.0,12.0,CLK2020
2017-05-09,49.32,0.0,12.0,CLK2020
2017-05-10,50.09,0.0,12.0,CLK2020
2017-05-11,50.31,0.0,12.0,CLK2020
2017-05-12,49.9,0.0,12.0,CLK2020
2017-05-15,49.97,0.0,12.0,CLK2020
2017-05-16,50.2,0.0,12.0,CLK2020
2017-05-17,50.31,0.0,12.0,CLK2020
2017-05-18,50.41,0.0,12.0,CLK2020
2017-05-19,51.09,0.0,12.0,CLK2020
2017-05-22,51.28,0.0,12.0,CLK2020
2017-05-23,51.26,0.0,12.0,CLK2020
2017-05-24,50.83,0.0,12.0,CLK2020
2017-05-25,49.45,0.0,12.0,CLK2020
2017-05-26,50.1,0.0,12.0,CLK2020
2017-05-30,50.25,0.0,12.0,CLK2020
2017-05-31,49.17,0.0,12.0,CLK2020
2017-06-01,49.18,0.0,12.0,CLK2020
2017-06-02,48.83,0.0,12.0,CLK2020
2017-06-05,48.84,0.0,12.0,CLK2020
2017-06-06,48.84,0.0,12.0,CLK2020
2017-06-07,48.05,6.0,12.0,CLK2020
2017-06-08,48.78,0.0,18.0,CLK2020
2017-06-09,48.88,0.0,18.0,CLK2020
2017-06-12,48.99,0.0,18.0,CLK2020
2017-06-13,49.18,0.0,18.0,CLK2020
2017-06-14,48.51,20.0,18.0,CLK2020
2017-06-15,49.04,0.0,18.0,CLK2020
2017-06-16,49.19,0.0,18.0,CLK2020
2017-06-19,48.91,0.0,18.0,CLK2020
2017-06-20,48.65,0.0,18.0,CLK2020
2017-06-21,48.18,0.0,18.0,CLK2020
2017-06-22,48.23,0.0,18.0,CLK2020
2017-06-23,48.13,0.0,18.0,CLK2020
2017-06-26,48.23,0.0,18.0,CLK2020
2017-06-27,48.88,0.0,18.0,CLK2020
2017-06-28,49.15,0.0,18.0,CLK2020
2017-06-29,49.45,0.0,18.0,CLK2020
2017-06-30,50.37,0.0,18.0,CLK2020
2017-07-03,51.31,0.0,18.0,CLK2020
2017-07-05,50.01,0.0,18.0,CLK2020
2017-07-06,50.03,0.0,18.0,CLK2020
2017-07-07,49.06,0.0,18.0,CLK2020
2017-07-10,49.67,0.0,18.0,CLK2020
2017-07-11,50.25,0.0,18.0,CLK2020
2017-07-12,50.08,5.0,18.0,CLK2020
2017-07-13,50.41,0.0,23.0,CLK2020
2017-07-14,50.82,0.0,23.0,CLK2020
2017-07-17,50.55,0.0,23.0,CLK2020
2017-07-18,50.39,0.0,23.0,CLK2020
2017-07-19,50.64,0.0,23.0,CLK2020
2017-07-20,50.22,0.0,23.0,CLK2020
2017-07-21,49.44,0.0,23.0,CLK2020
2017-07-24,49.92,0.0,23.0,CLK2020
2017-07-25,50.69,0.0,23.0,CLK2020
2017-07-26,50.83,0.0,23.0,CLK2020
2017-07-27,50.68,0.0,23.0,CLK2020
2017-07-28,50.74,0.0,23.0,CLK2020
2017-07-31,51.19,0.0,23.0,CLK2020
2017-08-01,50.56,0.0,23.0,CLK2020
2017-08-02,50.82,0.0,23.0,CLK2020
2017-08-03,50.39,0.0,23.0,CLK2020
2017-08-04,50.81,0.0,23.0,CLK2020
2017-08-07,50.71,0.0,23.0,CLK2020
2017-08-08,50.37,0.0,23.0,CLK2020
2017-08-09,50.42,0.0,23.0,CLK2020
2017-08-10,49.36,1.0,23.0,CLK2020
2017-08-11,49.35,11.0,23.0,CLK2020
2017-08-14,48.8,0.0,33.0,CLK2020
2017-08-15,48.85,0.0,33.0,CLK2020
2017-08-16,48.64,20.0,33.0,CLK2020
2017-08-17,48.78,0.0,53.0,CLK2020
2017-08-18,50.03,0.0,53.0,CLK2020
2017-08-21,48.97,0.0,53.0,CLK2020
2017-08-22,49.62,0.0,53.0,CLK2020
2017-08-23,50.06,0.0,53.0,CLK2020
2017-08-24,49.64,0.0,53.0,CLK2020
2017-08-25,49.84,0.0,53.0,CLK2020
2017-08-28,49.23,0.0,53.0,CLK2020
2017-08-29,49.78,0.0,53.0,CLK2020
2017-08-30,49.37,0.0,53.0,CLK2020
2017-08-31,50.88,0.0,53.0,CLK2020
2017-09-01,50.99,0.0,53.0,CLK2020
2017-09-05,51.14,0.0,53.0,CLK2020
2017-09-06,51.22,0.0,53.0,CLK2020
2017-09-07,51.31,0.0,53.0,CLK2020
2017-09-08,50.5,0.0,53.0,CLK2020
2017-09-11,50.64,0.0,53.0,CLK2020
2017-09-12,50.63,0.0,53.0,CLK2020
2017-09-13,50.83,100.0,53.0,CLK2020
2017-09-14,51.05,0.0,153.0,CLK2020
2017-09-15,51.27,0.0,153.0,CLK2020
2017-09-18,50.89,0.0,153.0,CLK2020
2017-09-19,50.63,4.0,153.0,CLK2020
2017-09-20,50.77,0.0,157.0,CLK2020
2017-09-21,50.83,36.0,157.0,CLK2020
2017-09-22,50.88,0.0,157.0,CLK2020
2017-09-25,51.01,0.0,157.0,CLK2020
2017-09-26,50.93,0.0,157.0,CLK2020
2017-09-27,50.89,0.0,157.0,CLK2020
2017-09-28,50.4,0.0,157.0,CLK2020
2017-09-29,50.55,0.0,157.0,CLK2020
2017-10-02,49.88,0.0,157.0,CLK2020
2017-10-03,49.78,0.0,157.0,CLK2020
2017-10-04,49.9,0.0,157.0,CLK2020
2017-10-05,50.41,0.0,157.0,CLK2020
2017-10-06,49.53,0.0,157.0,CLK2020
2017-10-09,49.79,0.0,157.0,CLK2020
2017-10-10,50.19,0.0,157.0,CLK2020
2017-10-11,50.5,0.0,157.0,CLK2020
2017-10-12,50.13,0.0,157.0,CLK2020
2017-10-13,50.37,0.0,157.0,CLK2020
2017-10-16,50.3,0.0,157.0,CLK2020
2017-10-17,50.03,0.0,157.0,CLK2020
2017-10-18,50.27,0.0,157.0,CLK2020
2017-10-19,50.04,0.0,157.0,CLK2020
2017-10-20,50.22,0.0,157.0,CLK2020
2017-10-23,50.01,0.0,157.0,CLK2020
2017-10-24,50.38,0.0,157.0,CLK2020
2017-10-25,50.36,0.0,157.0,CLK2020
2017-10-26,50.44,0.0,157.0,CLK2020
2017-10-27,50.7,0.0,157.0,CLK2020
2017-10-30,50.7,0.0,157.0,CLK2020
2017-10-31,50.63,0.0,157.0,CLK2020
2017-11-01,50.29,0.0,157.0,CLK2020
2017-11-02,50.35,0.0,157.0,CLK2020
2017-11-03,50.69,0.0,157.0,CLK2020
2017-11-06,51.08,0.0,157.0,CLK2020
2017-11-07,51.33,0.0,157.0,CLK2020
2017-11-08,51.84,12.0,157.0,CLK2020
2017-11-09,51.93,6.0,165.0,CLK2020
2017-11-10,52.23,10.0,171.0,CLK2020
2017-11-13,52.5,6.0,181.0,CLK2020
2017-11-14,51.65,31.0,186.0,CLK2020
2017-11-15,51.4,15.0,217.0,CLK2020
2017-11-16,51.07,0.0,232.0,CLK2020
2017-11-17,51.29,46.0,232.0,CLK2020
2017-11-20,50.91,0.0,256.0,CLK2020
2017-11-21,50.88,0.0,256.0,CLK2020
2017-11-22,51.33,43.0,256.0,CLK2020
2017-11-24,51.71,0.0,270.0,CLK2020
2017-11-27,52.11,10.0,270.0,CLK2020
2017-11-28,52.2,1.0,270.0,CLK2020
2017-11-29,52.02,3.0,270.0,CLK2020
2017-11-30,52.03,0.0,270.0,CLK2020
2017-12-01,52.02,0.0,270.0,CLK2020
2017-12-04,51.93,111.0,270.0,CLK2020
2017-12-05,52.35,20.0,365.0,CLK2020
2017-12-06,51.88,0.0,375.0,CLK2020
2017-12-07,52.35,0.0,375.0,CLK2020
2017-12-08,52.6,16.0,375.0,CLK2020
2017-12-11,52.72,0.0,383.0,CLK2020
2017-12-12,52.11,0.0,383.0,CLK2020
2017-12-13,51.25,10.0,383.0,CLK2020
2017-12-14,51.62,3.0,793.0,CLK2020
2017-12-15,51.67,0.0,790.0,CLK2020
2017-12-18,52.26,2.0,790.0,CLK2020
2017-12-19,52.66,6.0,790.0,CLK2020
2017-12-20,52.65,600.0,996.0,CLK2020
2017-12-21,52.85,84.0,1296.0,CLK2020
2017-12-22,53.13,0.0,1316.0,CLK2020
2017-12-26,53.82,0.0,1316.0,CLK2020
2017-12-27,53.84,0.0,1316.0,CLK2020
2017-12-28,53.92,0.0,1316.0,CLK2020
2017-12-29,53.94,20.0,1316.0,CLK2020
2018-01-02,54.08,2.0,1336.0,CLK2020
2018-01-03,54.36,150.0,1336.0,CLK2020
2018-01-04,54.37,1.0,1336.0,CLK2020
2018-01-05,54.63,0.0,1336.0,CLK2020
2018-01-08,54.98,2.0,1336.0,CLK2020
2018-01-09,55.42,2.0,1338.0,CLK2020
2018-01-10,55.18,9.0,1340.0,CLK2020
2018-01-11,55.27,7.0,1346.0,CLK2020
2018-01-12,55.5,5.0,1353.0,CLK2020
2018-01-16,55.45,0.0,1358.0,CLK2020
2018-01-17,55.72,15.0,1358.0,CLK2020
2018-01-18,55.85,55.0,1373.0,CLK2020
2018-01-19,55.83,5.0,1383.0,CLK2020
2018-01-22,55.97,0.0,1388.0,CLK2020
2018-01-23,56.36,0.0,1388.0,CLK2020
2018-01-24,56.1,0.0,1388.0,CLK2020
2018-01-25,56.34,0.0,1388.0,CLK2020
2018-01-26,56.41,0.0,1388.0,CLK2020
2018-01-29,56.03,0.0,1388.0,CLK2020
2018-01-30,55.4,0.0,1388.0,CLK2020
2018-01-31,55.42,30.0,1388.0,CLK2020
2018-02-01,55.58,0.0,1388.0,CLK2020
2018-02-02,54.61,57.0,1388.0,CLK2020
2018-02-05,54.37,2.0,1515.0,CLK2020
2018-02-06,53.93,18.0,1517.0,CLK2020
2018-02-07,52.91,5.0,1529.0,CLK2020
2018-02-08,52.81,22.0,1529.0,CLK2020
2018-02-09,51.7,35.0,1531.0,CLK2020
2018-02-12,51.88,0.0,1532.0,CLK2020
2018-02-13,52.33,2.0,1532.0,CLK2020
2018-02-14,52.63,22.0,1534.0,CLK2020
2018-02-15,52.6,0.0,1556.0,CLK2020
2018-02-16,53.01,0.0,1556.0,CLK2020
2018-02-20,53.63,3.0,1556.0,CLK2020
2018-02-21,53.76,0.0,1556.0,CLK2020
2018-02-22,54.03,0.0,1556.0,CLK2020
2018-02-23,54.86,23.0,1556.0,CLK2020
2018-02-26,55.4,0.0,1543.0,CLK2020
2018-02-27,54.88,0.0,1543.0,CLK2020
2018-02-28,53.37,0.0,1543.0,CLK2020
2018-03-01,53.08,0.0,1543.0,CLK2020
2018-03-02,53.39,0.0,1543.0,CLK2020
2018-03-05,54.12,0.0,1543.0,CLK2020
2018-03-06,54.17,0.0,1743.0,CLK2020
2018-03-07,53.37,0.0,1743.0,CLK2020
2018-03-08,53.29,33.0,1743.0,CLK2020
2018-03-09,54.37,50.0,1764.0,CLK2020
2018-03-12,54.29,0.0,1814.0,CLK2020
2018-03-13,54.11,0.0,1814.0,CLK2020
2018-03-14,54.41,0.0,1814.0,CLK2020
2018-03-15,54.33,0.0,1814.0,CLK2020
2018-03-16,54.61,23.0,1814.0,CLK2020
2018-03-19,54.26,0.0,1816.0,CLK2020
2018-03-20,54.73,5.0,1816.0,CLK2020
2018-03-21,55.67,25.0,1819.0,CLK2020
2018-03-22,55.52,10.0,1824.0,CLK2020
2018-03-23,56.21,0.0,1824.0,CLK2020
2018-03-26,56.07,0.0,1824.0,CLK2020
2018-03-27,56.21,20.0,1824.0,CLK2020
2018-03-28,55.95,0.0,1844.0,CLK2020
2018-03-29,55.94,0.0,1844.0,CLK2020
2018-04-02,54.8,0.0,1844.0,CLK2020
2018-04-03,55.38,0.0,1844.0,CLK2020
2018-04-04,55.4,0.0,1844.0,CLK2020
2018-04-05,55.77,0.0,1844.0,CLK2020
2018-04-06,54.84,2.0,1844.0,CLK2020
2018-04-09,55.39,10.0,1845.0,CLK2020
2018-04-10,55.99,117.0,1855.0,CLK2020
2018-04-11,56.56,11.0,1862.0,CLK2020
2018-04-12,56.36,6.0,1862.0,CLK2020
2018-04-13,56.45,100.0,1862.0,CLK2020
2018-04-16,56.22,0.0,1862.0,CLK2020
2018-04-17,56.39,10.0,1862.0,CLK2020
2018-04-18,56.93,26.0,1867.0,CLK2020
2018-04-19,57.31,195.0,1884.0,CLK2020
2018-04-20,57.34,10.0,1832.0,CLK2020
2018-04-23,57.65,71.0,1832.0,CLK2020
2018-04-24,57.03,4.0,1847.0,CLK2020
2018-04-25,57.16,0.0,1851.0,CLK2020
2018-04-26,57.2,0.0,1851.0,CLK2020
2018-04-27,56.98,171.0,1851.0,CLK2020
2018-04-30,57.33,12.0,1943.0,CLK2020
2018-05-01,56.84,209.0,1938.0,CLK2020
2018-05-02,56.92,2.0,2129.0,CLK2020
2018-05-03,57.35,11.0,2129.0,CLK2020
2018-05-04,58.49,15.0,2353.0,CLK2020
2018-05-07,59.17,14.0,2350.0,CLK2020
2018-05-08,58.26,16.0,2350.0,CLK2020
2018-05-09,59.66,34.0,2359.0,CLK2020
2018-05-10,60.1,37.0,2378.0,CLK2020
2018-05-11,60.22,62.0,2387.0,CLK2020
2018-05-14,60.54,0.0,2406.0,CLK2020
2018-05-15,60.93,71.0,2406.0,CLK2020
2018-05-16,61.06,92.0,2406.0,CLK2020
2018-05-17,61.44,475.0,2455.0,CLK2020
2018-05-18,61.66,128.0,2636.0,CLK2020
2018-05-21,62.61,67.0,2729.0,CLK2020
2018-05-22,62.42,38.0,2734.0,CLK2020
2018-05-23,62.28,332.0,2767.0,CLK2020
2018-05-24,61.78,31.0,2991.0,CLK2020
2018-05-25,59.98,23.0,2991.0,CLK2020
2018-05-29,59.47,2.0,2994.0,CLK2020
2018-05-30,60.06,9.0,2994.0,CLK2020
2018-05-31,59.68,10.0,3000.0,CLK2020
2018-06-01,59.88,0.0,3000.0,CLK2020
2018-06-04,59.45,1.0,3000.0,CLK2020
2018-06-05,59.72,31.0,2899.0,CLK2020
2018-06-06,59.54,0.0,2912.0,CLK2020
2018-06-07,60.13,6.0,2912.0,CLK2020
2018-06-08,60.28,0.0,2913.0,CLK2020
2018-06-11,60.54,1.0,2913.0,CLK2020
2018-06-12,60.47,0.0,2912.0,CLK2020
2018-06-13,61.29,128.0,2912.0,CLK2020
2018-06-14,60.81,26.0,2911.0,CLK2020
2018-06-15,59.1,16.0,2926.0,CLK2020
2018-06-18,59.77,0.0,2942.0,CLK2020
2018-06-19,59.38,1.0,2942.0,CLK2020
2018-06-20,59.38,120.0,2458.0,CLK2020
2018-06-21,58.77,8.0,2548.0,CLK2020
2018-06-22,60.37,7.0,2543.0,CLK2020
2018-06-25,60.37,16.0,2536.0,CLK2020
2018-06-26,61.62,2.0,2552.0,CLK2020
2018-06-27,62.08,2.0,2550.0,CLK2020
2018-06-28,61.81,0.0,2552.0,CLK2020
2018-06-29,61.84,0.0,2552.0,CLK2020
2018-07-02,61.02,44.0,2552.0,CLK2020
2018-07-03,60.91,0.0,2565.0,CLK2020
2018-07-05,61.38,0.0,2565.0,CLK2020
2018-07-06,61.9,0.0,2565.0,CLK2020
2018-07-09,62.34,3.0,2565.0,CLK2020
2018-07-10,62.58,0.0,2562.0,CLK2020
2018-07-11,60.16,0.0,2562.0,CLK2020
2018-07-12,61.1,3.0,2562.0,CLK2020
2018-07-13,61.41,0.0,2563.0,CLK2020
2018-07-16,59.37,28.0,2563.0,CLK2020
2018-07-17,59.66,21.0,2569.0,CLK2020
2018-07-18,60.35,0.0,2573.0,CLK2020
2018-07-19,60.47,4.0,2573.0,CLK2020
2018-07-20,60.71,15.0,2574.0,CLK2020
2018-07-23,61.45,281.0,2589.0,CLK2020
2018-07-24,61.87,14.0,2746.0,CLK2020
2018-07-25,62.45,0.0,2747.0,CLK2020
2018-07-26,62.8,0.0,2747.0,CLK2020
2018-07-27,62.19,1.0,2747.0,CLK2020
2018-07-30,62.69,155.0,2747.0,CLK2020
2018-07-31,61.92,211.0,2858.0,CLK2020
2018-08-01,60.85,0.0,2948.0,CLK2020
2018-08-02,61.33,7.0,2948.0,CLK2020
2018-08-03,61.31,5.0,2944.0,CLK2020
2018-08-06,61.74,0.0,2944.0,CLK2020
2018-08-07,62.41,0.0,2944.0,CLK2020
2018-08-08,60.88,0.0,2944.0,CLK2020
2018-08-09,61.09,0.0,3025.0,CLK2020
2018-08-10,61.34,49.0,3025.0,CLK2020
2018-08-13,60.93,246.0,3038.0,CLK2020
2018-08-14,61.11,115.0,3065.0,CLK2020
2018-08-15,59.92,2.0,3118.0,CLK2020
2018-08-16,60.31,445.0,3097.0,CLK2020
2018-08-17,60.54,0.0,3228.0,CLK2020
2018-08-20,60.63,0.0,3228.0,CLK2020
2018-08-21,60.81,15.0,3228.0,CLK2020
2018-08-22,62.31,12.0,3233.0,CLK2020
2018-08-23,62.37,0.0,3238.0,CLK2020
2018-08-24,62.93,158.0,3238.0,CLK2020
2018-08-27,63.02,32.0,3297.0,CLK2020
2018-08-28,63.0,175.0,3307.0,CLK2020
2018-08-29,63.58,57.0,3376.0,CLK2020
2018-08-30,64.06,45.0,3405.0,CLK2020
2018-08-31,63.77,20.0,3413.0,CLK2020
2018-09-04,64.04,4.0,3413.0,CLK2020
2018-09-05,63.41,0.0,3417.0,CLK2020
2018-09-06,62.83,0.0,3417.0,CLK2020
2018-09-07,62.97,149.0,3417.0,CLK2020
2018-09-10,63.2,222.0,3475.0,CLK2020
2018-09-11,64.34,14.0,3656.0,CLK2020
2018-09-12,65.3,190.0,3668.0,CLK2020
2018-09-13,64.19,32.0,4046.0,CLK2020
2018-09-14,64.53,106.0,4019.0,CLK2020
2018-09-17,64.58,4.0,4024.0,CLK2020
2018-09-18,65.11,33.0,4025.0,CLK2020
2018-09-19,65.5,369.0,4043.0,CLK2020
2018-09-20,65.3,283.0,4611.0,CLK2020
2018-09-21,65.34,281.0,4625.0,CLK2020
2018-09-24,66.49,333.0,4627.0,CLK2020
2018-09-25,66.92,380.0,4651.0,CLK2020
2018-09-26,66.62,303.0,4831.0,CLK2020
2018-09-27,67.09,364.0,4749.0,CLK2020
2018-09-28,67.88,471.0,4900.0,CLK2020
2018-10-01,69.72,80.0,4987.0,CLK2020
2018-10-02,69.9,61.0,4993.0,CLK2020
2018-10-03,71.08,100.0,4999.0,CLK2020
2018-10-04,69.77,99.0,5025.0,CLK2020
2018-10-05,70.05,358.0,5031.0,CLK2020
2018-10-08,70.06,422.0,5169.0,CLK2020
2018-10-09,70.67,46.0,5294.0,CLK2020
2018-10-10,69.27,20.0,5292.0,CLK2020
2018-10-11,67.29,241.0,5294.0,CLK2020
2018-10-12,67.4,232.0,5274.0,CLK2020
2018-10-15,67.6,130.0,5200.0,CLK2020
2018-10-16,67.99,359.0,5145.0,CLK2020
2018-10-17,66.71,233.0,5222.0,CLK2020
2018-10-18,65.97,937.0,5303.0,CLK2020
2018-10-19,66.69,73.0,5461.0,CLK2020
2018-10-22,67.37,269.0,5459.0,CLK2020
2018-10-23,64.99,651.0,5473.0,CLK2020
2018-10-24,65.11,357.0,5297.0,CLK2020
2018-10-25,65.48,134.0,5196.0,CLK2020
2018-10-26,65.94,258.0,5149.0,CLK2020
2018-10-29,65.93,45.0,5195.0,CLK2020
2018-10-30,64.89,126.0,5231.0,CLK2020
2018-10-31,64.4,308.0,5270.0,CLK2020
2018-11-01,62.83,65.0,5211.0,CLK2020
2018-11-02,62.61,156.0,5705.0,CLK2020
2018-11-05,62.8,160.0,5668.0,CLK2020
2018-11-06,62.5,402.0,5689.0,CLK2020
2018-11-07,63.29,909.0,5798.0,CLK2020
2018-11-08,62.39,1515.0,5967.0,CLK2020
2018-11-09,61.59,2805.0,6778.0,CLK2020
2018-11-12,61.31,1071.0,7356.0,CLK2020
2018-11-13,57.67,464.0,7260.0,CLK2020
2018-11-14,58.23,497.0,7373.0,CLK2020
2018-11-15,57.91,627.0,7323.0,CLK2020
2018-11-16,57.75,689.0,7332.0,CLK2020
2018-11-19,57.74,990.0,7553.0,CLK2020
2018-11-20,53.92,752.0,7734.0,CLK2020
2018-11-21,55.27,2050.0,8021.0,CLK2020
2018-11-23,51.81,2520.0,7783.0,CLK2020
2018-11-26,52.75,141.0,7940.0,CLK2020
2018-11-27,52.94,293.0,7924.0,CLK2020
2018-11-28,52.17,309.0,7965.0,CLK2020
2018-11-29,53.07,321.0,7957.0,CLK2020
2018-11-30,51.94,276.0,7886.0,CLK2020
2018-12-03,54.03,490.0,7962.0,CLK2020
2018-12-04,54.69,316.0,8070.0,CLK2020
2018-12-05,54.48,236.0,8058.0,CLK2020
2018-12-06,53.51,249.0,8123.0,CLK2020
2018-12-07,54.2,286.0,8079.0,CLK2020
2018-12-10,52.57,271.0,8052.0,CLK2020
2018-12-11,52.87,548.0,8022.0,CLK2020
2018-12-12,52.97,64.0,8145.0,CLK2020
2018-12-13,54.17,488.0,8095.0,CLK2020
2018-12-14,53.25,288.0,8127.0,CLK2020
2018-12-17,52.77,172.0,8159.0,CLK2020
2018-12-18,49.65,830.0,8199.0,CLK2020
2018-12-19,50.89,692.0,8354.0,CLK2020
2018-12-20,49.03,178.0,8420.0,CLK2020
2018-12-21,48.62,827.0,8375.0,CLK2020
2018-12-24,46.08,208.0,8438.0,CLK2020
2018-12-26,49.37,326.0,8411.0,CLK2020
2018-12-27,47.96,343.0,8332.0,CLK2020
2018-12-28,48.13,279.0,8259.0,CLK2020
2018-12-31,48.99,280.0,8264.0,CLK2020
2019-01-02,50.21,410.0,8205.0,CLK2020
2019-01-03,50.79,575.0,8324.0,CLK2020
2019-01-04,51.54,1023.0,8569.0,CLK2020
2019-01-07,51.85,301.0,8396.0,CLK2020
2019-01-08,53.11,363.0,8488.0,CLK2020
2019-01-09,55.29,710.0,8589.0,CLK2020
2019-01-10,55.39,203.0,8743.0,CLK2020
2019-01-11,54.2,315.0,8726.0,CLK2020
2019-01-14,53.11,184.0,8713.0,CLK2020
2019-01-15,54.27,220.0,8667.0,CLK2020
2019-01-16,54.69,299.0,8684.0,CLK2020
2019-01-17,54.38,352.0,8674.0,CLK2020
2019-01-18,55.11,1568.0,8662.0,CLK2020
2019-01-22,54.84,1001.0,8462.0,CLK2020
2019-01-23,54.62,280.0,8513.0,CLK2020
2019-01-24,54.7,485.0,8683.0,CLK2020
2019-01-25,55.02,810.0,8588.0,CLK2020
2019-01-28,53.72,920.0,9194.0,CLK2020
2019-01-29,54.78,307.0,9538.0,CLK2020
2019-01-30,54.88,442.0,9527.0,CLK2020
2019-01-31,54.36,1099.0,9542.0,CLK2020
2019-02-01,55.94,1606.0,10217.0,CLK2020
2019-02-04,55.98,2014.0,10391.0,CLK2020
2019-02-05,55.85,827.0,10645.0,CLK2020
2019-02-06,56.22,930.0,10550.0,CLK2020
2019-02-07,55.16,322.0,10573.0,CLK2020
2019-02-08,55.19,336.0,10541.0,CLK2020
2019-02-11,55.1,466.0,10615.0,CLK2020
2019-02-12,55.66,322.0,10756.0,CLK2020
2019-02-13,56.38,1264.0,10899.0,CLK2020
2019-02-14,56.7,389.0,10906.0,CLK2020
2019-02-15,57.97,1382.0,10981.0,CLK2020
2019-02-19,58.25,567.0,11160.0,CLK2020
2019-02-20,58.54,978.0,11068.0,CLK2020
2019-02-21,58.54,1158.0,11140.0,CLK2020
2019-02-22,58.68,739.0,11548.0,CLK2020
2019-02-25,57.12,621.0,11641.0,CLK2020
2019-02-26,57.5,1147.0,11773.0,CLK2020
2019-02-27,58.41,2310.0,11895.0,CLK2020
2019-02-28,58.38,1488.0,12711.0,CLK2020
2019-03-01,57.36,1359.0,12748.0,CLK2020
2019-03-04,58.22,388.0,12779.0,CLK2020
2019-03-05,58.22,230.0,13015.0,CLK2020
2019-03-06,58.13,235.0,13028.0,CLK2020
2019-03-07,58.34,916.0,12966.0,CLK2020
2019-03-08,57.84,992.0,13030.0,CLK2020
2019-03-11,58.33,611.0,12963.0,CLK2020
2019-03-12,58.34,1793.0,13097.0,CLK2020
2019-03-13,59.17,2142.0,13094.0,CLK2020
2019-03-14,59.04,4119.0,13779.0,CLK2020
2019-03-15,59.01,568.0,15107.0,CLK2020
2019-03-18,59.14,3175.0,15004.0,CLK2020
2019-03-19,59.25,761.0,14741.0,CLK2020
2019-03-20,59.83,1139.0,14846.0,CLK2020
2019-03-21,59.43,1684.0,15187.0,CLK2020
2019-03-22,58.74,1360.0,15559.0,CLK2020
2019-03-25,58.74,1730.0,16051.0,CLK2020
2019-03-26,58.99,1907.0,16790.0,CLK2020
2019-03-27,58.71,1360.0,17619.0,CLK2020
2019-03-28,58.66,543.0,17674.0,CLK2020
2019-03-29,59.07,1162.0,17847.0,CLK2020
2019-04-01,59.91,1496.0,18142.0,CLK2020
2019-04-02,60.15,3621.0,18350.0,CLK2020
2019-04-03,60.22,5562.0,20906.0,CLK2020
2019-04-04,60.18,2359.0,20378.0,CLK2020
2019-04-05,60.61,3406.0,20926.0,CLK2020
2019-04-08,60.92,4157.0,21007.0,CLK2020
