UID,iso2,iso3,code3,FIPS,Admin2,Province_State,Country_Region,Lat,Long_,Combined_Key,1/22/20,1/23/20,1/24/20,1/25/20,1/26/20,1/27/20,1/28/20,1/29/20,1/30/20,1/31/20,2/1/20,2/2/20,2/3/20,2/4/20,2/5/20,2/6/20,2/7/20,2/8/20,2/9/20,2/10/20,2/11/20,2/12/20,2/13/20,2/14/20,2/15/20,2/16/20,2/17/20,2/18/20,2/19/20,2/20/20,2/21/20,2/22/20,2/23/20,2/24/20,2/25/20,2/26/20,2/27/20,2/28/20,2/29/20,3/1/20,3/2/20,3/3/20,3/4/20,3/5/20,3/6/20,3/7/20,3/8/20,3/9/20,3/10/20,3/11/20,3/12/20,3/13/20,3/14/20,3/15/20,3/16/20,3/17/20,3/18/20,3/19/20,3/20/20,3/21/20,3/22/20,3/23/20,3/24/20,3/25/20,3/26/20,3/27/20,3/28/20,3/29/20,3/30/20,3/31/20,4/1/20,4/2/20,4/3/20,4/4/20,4/5/20,4/6/20,4/7/20,4/8/20,4/9/20,4/10/20,4/11/20,4/12/20,4/13/20,4/14/20,4/15/20,4/16/20,4/17/20,4/18/20,4/19/20,4/20/20,4/21/20,4/22/20,4/23/20,4/24/20
84036100,US,USA,840,36107,Tioga,New York,US,42.1685,-76.3084,"Tioga, New York, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,6,6,7,8,8,8,8,8,8,8,8,15,17,18,19,23,23,24,25,27,30,32,35,37,37,39,40,40
84036100,US,USA,840,36109,Tompkins,New York,US,42.4495,-76.4723,"Tompkins, New York, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,6,6,11,11,15,15,16,18,23,32,48,56,70,73,76,80,87,93,95,102,103,105,107,107,108,113,113,113,118,118,119,119,119,119,123,123,119,121
84036100,US,USA,840,36111,Ulster,New York,US,41.8903,-74.2625,"Ulster, New York, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,4,5,5,5,7,8,9,9,9,18,18,18,35,65,78,98,133,146,190,207,222,240,263,290,358,382,398,462,462,530,589,655,716,716,745,845,880,880,960,997,1018,1018,942,976
84036100,US,USA,840,36113,Warren,New York,US,43.5617,-73.8434,"Warren, New York, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,8,13,18,18,18,18,18,19,20,25,26,31,33,40,43,44,46,48,77,77,81,91,94,96,101,102,108,119,122
84036100,US,USA,840,36115,Washington,New York,US,43.3115,-73.4304,"Washington, New York, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,3,4,4,6,9,9,9,9,11,12,15,16,18,19,19,20,25,26,31,34,37,40,42,46,48,52,63,65,68,73,80,83
84036100,US,USA,840,36117,Wayne,New York,US,43.1549,-77.0298,"Wayne, New York, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,6,7,8,11,12,12,15,15,24,27,30,30,32,34,35,39,39,41,42,42,42,48,48,49,49,49,50,50,51,52,53,53
84036100,US,USA,840,36119,Westchester,New York,US,41.1628,-73.7574,"Westchester, New York, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,18,19,57,83,98,98,121,148,158,172,178,220,380,538,798,1091,1387,1873,2894,3891,4691,5944,7187,7875,8519,9326,9967,10683,11567,12351,13081,13723,14294,14294,15887,17004,18077,18729,19313,19786,20191,20947,21828,22476,23179,23803,24306,24656,25276,25959,26633
84036100,US,USA,840,36121,Wyoming,New York,US,42.7015,-78.222,"Wyoming, New York, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,2,4,4,7,7,7,8,8,8,10,14,15,18,22,23,23,27,29,30,31,31,31,32,42,42,44,44,44,44,44,44,41,43
84036100,US,USA,840,36123,Yates,New York,US,42.6351,-77.1037,"Yates, New York, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,4,6,6,7,8,9,9,10,10,11,11,11
84080000,US,USA,840,80036,Out of NY,New York,US,0,0,"Out of NY, New York, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84090000,US,USA,840,90036,Unassigned,New York,US,0,0,"Unassigned, New York, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,18,449,0,23,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
